,CodigoPedido,SKU,NomeProduto,Marca,valorTotal,Mes,Ano
641,39060287,10086046,"Durafloor - Perfil Redutor Maceió [Caixa com 5 Barras (Barra com 2,1ml)] 10086046 Preço por Metro Linear",Durafloor,118.44,11,2020
642,49165754,10080636,"Durafloor - Perfil Redutor Milão [Caixa com 5 Barras (Barra com 2,1ml)] 10080636 Preço por Metro Linear",Durafloor,39.88,3,2021
643,38697421,10086040,"Durafloor - Perfil Redutor Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086040 Preço por Metro Linear",Durafloor,65.8,11,2020
644,38984811,10086040,"Durafloor - Perfil Redutor Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086040 Preço por Metro Linear",Durafloor,98.69,11,2020
645,41255425,10086040,"Durafloor - Perfil Redutor Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086040 Preço por Metro Linear",Durafloor,107.04,12,2020
646,46183034,10086040,"Durafloor - Perfil Redutor Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086040 Preço por Metro Linear",Durafloor,159.52,2,2021
647,41217933,10070634,"Durafloor - Perfil Redutor Carvalho Hanover/Carvalho York [Caixa com 5 Barras (Barra com 2,1ml)] 10070634 Preço por Metro Linear",Durafloor,167.9,12,2020
648,46902385,10085896,"Durafloor - Perfil Redutor Córdoba/Lisboa [Caixa com 5 Barras (Barra com 2,1ml)] 10085896 Preço por Metro Linear",Durafloor,199.4,2,2021
649,46905118,10085896,"Durafloor - Perfil Redutor Córdoba/Lisboa [Caixa com 5 Barras (Barra com 2,1ml)] 10085896 Preço por Metro Linear",Durafloor,199.4,2,2021
650,40907075,10086049,"Durafloor - Perfil Redutor Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10086049 Preço por Metro Linear",Durafloor,108.47,12,2020
651,37393697,10074493,"Durafloor - Perfil T Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10074493 Preço por Metro Linear",Durafloor,220.4,10,2020
652,39750182,10074493,"Durafloor - Perfil T Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10074493 Preço por Metro Linear",Durafloor,167.9,11,2020
653,68761348,10074493,"Durafloor - Perfil T Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10074493 Preço por Metro Linear",Durafloor,438.69,9,2021
654,44178148,10074493,"Durafloor - Perfil T Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10074493 Preço por Metro Linear",Durafloor,119.7,1,2021
655,34770358,10095829,"Durafloor - Perfil T Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095829 Preço por Metro Linear",Durafloor,57.02,9,2020
656,36685352,10095829,"Durafloor - Perfil T Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095829 Preço por Metro Linear",Durafloor,157.4,10,2020
657,37619046,10095829,"Durafloor - Perfil T Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095829 Preço por Metro Linear",Durafloor,119.87,11,2020
658,55956148,10095829,"Durafloor - Perfil T Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095829 Preço por Metro Linear",Durafloor,37.78,5,2021
659,56013310,10095829,"Durafloor - Perfil T Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095829 Preço por Metro Linear",Durafloor,37.78,6,2021
660,36379249,10074622,"Durafloor - Perfil T Arenal [Caixa com 5 Barras (Barra com 2,1ml)] 10074622 Preço por Metro Linear",Durafloor,183.54,10,2020
661,36967213,10074622,"Durafloor - Perfil T Arenal [Caixa com 5 Barras (Barra com 2,1ml)] 10074622 Preço por Metro Linear",Durafloor,184.59,10,2020
662,37209455,10074622,"Durafloor - Perfil T Arenal [Caixa com 5 Barras (Barra com 2,1ml)] 10074622 Preço por Metro Linear",Durafloor,178.4,10,2020
663,46255238,10074622,"Durafloor - Perfil T Arenal [Caixa com 5 Barras (Barra com 2,1ml)] 10074622 Preço por Metro Linear",Durafloor,71.36,2,2021
664,47636924,10074622,"Durafloor - Perfil T Arenal [Caixa com 5 Barras (Barra com 2,1ml)] 10074622 Preço por Metro Linear",Durafloor,107.04,3,2021
665,46252472,10085927,"Durafloor - Perfil T Arizona [Caixa com 5 Barras (Barra com 2,1ml)] 10085927 Preço por Metro Linear",Durafloor,92.94,2,2021
666,38962558,10080693,"Durafloor - Perfil T Belgrado [Caixa com 5 Barras (Barra com 2,1ml)] 10080693 Preço por Metro Linear",Durafloor,245.61,11,2020
667,46735294,10080693,"Durafloor - Perfil T Belgrado [Caixa com 5 Barras (Barra com 2,1ml)] 10080693 Preço por Metro Linear",Durafloor,92.94,2,2021
668,32074629,10085894,"Durafloor - Perfil T Buenos Aires [Caixa com 5 Barras (Barra com 2,1ml)] 10085894 Preço por Metro Linear",Durafloor,69.76,8,2020
669,38079055,10061529,"Durafloor - Perfil T Carvalho Dover [Caixa com 5 Barras (Barra com 2,1ml)] 10061529 Preço por Metro Linear",Durafloor,136.4,11,2020
670,42099776,10086169,"Durafloor - Perfil T Carvalho Hanover [Caixa com 5 Barras (Barra com 2,1ml)] 10086169 Preço por Metro Linear",Durafloor,319.0,12,2020
671,38781035,10086042,"Durafloor - Perfil T Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10086042 Preço por Metro Linear",Durafloor,108.04,11,2020
672,39084325,10086042,"Durafloor - Perfil T Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10086042 Preço por Metro Linear",Durafloor,57.02,11,2020
673,51542845,10086042,"Durafloor - Perfil T Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10086042 Preço por Metro Linear",Durafloor,75.18,4,2021
674,51549964,10086042,"Durafloor - Perfil T Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10086042 Preço por Metro Linear",Durafloor,75.18,4,2021
675,31488123,10086045,"Durafloor - Perfil T Maceió [Caixa com 5 Barras (Barra com 2,1ml)] 10086045 Preço por Metro Linear",Durafloor,133.83,8,2020
676,36108525,10086045,"Durafloor - Perfil T Maceió [Caixa com 5 Barras (Barra com 2,1ml)] 10086045 Preço por Metro Linear",Durafloor,165.9,10,2020
677,36235789,10086045,"Durafloor - Perfil T Maceió [Caixa com 5 Barras (Barra com 2,1ml)] 10086045 Preço por Metro Linear",Durafloor,27.28,10,2020
678,37274737,10086045,"Durafloor - Perfil T Maceió [Caixa com 5 Barras (Barra com 2,1ml)] 10086045 Preço por Metro Linear",Durafloor,67.16,10,2020
679,37274639,10086045,"Durafloor - Perfil T Maceió [Caixa com 5 Barras (Barra com 2,1ml)] 10086045 Preço por Metro Linear",Durafloor,113.2,10,2020
680,39060287,10086045,"Durafloor - Perfil T Maceió [Caixa com 5 Barras (Barra com 2,1ml)] 10086045 Preço por Metro Linear",Durafloor,68.43,11,2020
681,46264703,10080637,"Durafloor - Perfil T Milão [Caixa com 5 Barras (Barra com 2,1ml)] 10080637 Preço por Metro Linear",Durafloor,33.58,2,2021
682,38244395,10080637,"Durafloor - Perfil T Milão [Caixa com 5 Barras (Barra com 2,1ml)] 10080637 Preço por Metro Linear",Durafloor,136.4,11,2020
683,37901149,10080637,"Durafloor - Perfil T Milão [Caixa com 5 Barras (Barra com 2,1ml)] 10080637 Preço por Metro Linear",Durafloor,140.6,11,2020
684,38697421,10086039,"Durafloor - Perfil T Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086039 Preço por Metro Linear",Durafloor,26.97,11,2020
685,38984811,10086039,"Durafloor - Perfil T Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086039 Preço por Metro Linear",Durafloor,56.91,11,2020
686,41255425,10086039,"Durafloor - Perfil T Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086039 Preço por Metro Linear",Durafloor,31.48,12,2020
687,46183034,10086039,"Durafloor - Perfil T Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086039 Preço por Metro Linear",Durafloor,16.99,2,2021
688,41217933,10070633,"Durafloor - Perfil T Carvalho Hanover/Carvalho York [Caixa com 5 Barras (Barra com 2,1ml)] 10070633 Preço por Metro Linear",Durafloor,157.4,12,2020
689,34799014,10086048,"Durafloor - Perfil T Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10086048 Preço por Metro Linear",Durafloor,315.0,9,2020
690,37903638,10086048,"Durafloor - Perfil T Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10086048 Preço por Metro Linear",Durafloor,272.79,11,2020
691,44818437,10086048,"Durafloor - Perfil T Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10086048 Preço por Metro Linear",Durafloor,271.98,1,2021
692,45179708,10086048,"Durafloor - Perfil T Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10086048 Preço por Metro Linear",Durafloor,271.98,2,2021
693,43243401,10074604,"Durafloor - Rodapé Clean 8cm Stucco/Salinas/Chamonix/Nassau/Hong Kong/Verona/Agra/Amsterdã/Moscou [Caixa com 5 Barras (Barra com 2,1ml)] 10074604 Preço por Metro Linear",Durafloor,585.25,1,2021
694,34458831,10087104,"Durafloor - Rodapé Clean 8cm Alamo/Sardenha [Caixa com 5 Barras (Barra com 2,1ml)] 10087104 Preço por Metro Linear",Durafloor,335.79,9,2020
695,37393697,10087104,"Durafloor - Rodapé Clean 8cm Alamo/Sardenha [Caixa com 5 Barras (Barra com 2,1ml)] 10087104 Preço por Metro Linear",Durafloor,318.8,10,2020
696,34583300,10087706,"Durafloor - Rodapé Clean 8cm Gris Almada/Bruxelas/Miami/Buenos Aires [Caixa com 5 Barras (Barra com 2,1ml)] 10087706 Preço por Metro Linear",Durafloor,472.19,9,2020
697,37556122,10087706,"Durafloor - Rodapé Clean 8cm Gris Almada/Bruxelas/Miami/Buenos Aires [Caixa com 5 Barras (Barra com 2,1ml)] 10087706 Preço por Metro Linear",Durafloor,145.34,11,2020
698,47288611,10087101,"Durafloor - Rodapé Clean 8cm Milão/Nogueira Thar/San Andrés/Montevideo [Caixa com 5 Barras (Barra com 2,1ml)] 10087101 Preço por Metro Linear",Durafloor,566.37,2,2021
699,47288512,10087101,"Durafloor - Rodapé Clean 8cm Milão/Nogueira Thar/San Andrés/Montevideo [Caixa com 5 Barras (Barra com 2,1ml)] 10087101 Preço por Metro Linear",Durafloor,377.58,2,2021
700,49165754,10087101,"Durafloor - Rodapé Clean 8cm Milão/Nogueira Thar/San Andrés/Montevideo [Caixa com 5 Barras (Barra com 2,1ml)] 10087101 Preço por Metro Linear",Durafloor,115.4,3,2021
701,47636924,10087709,"Durafloor - Rodapé Clean 8cm Arenal [Caixa com 5 Barras (Barra com 2,1ml)] 10087709 Preço por Metro Linear",Durafloor,440.56,3,2021
702,46252472,10087994,"Durafloor - Rodapé Clean 8cm Arizona [Caixa com 5 Barras (Barra com 2,1ml)] 10087994 Preço por Metro Linear",Durafloor,818.18,2,2021
703,38751690,10087563,"Durafloor - Rodapé Clean 8cm Belgrado [Caixa com 5 Barras (Barra com 2,1ml)] 10087563 Preço por Metro Linear",Durafloor,303.72,11,2020
704,46735294,10087563,"Durafloor - Rodapé Clean 8cm Belgrado [Caixa com 5 Barras (Barra com 2,1ml)] 10087563 Preço por Metro Linear",Durafloor,818.18,2,2021
705,34594208,10061535,"Durafloor - Rodapé Clean 8cm Carvalho Dover [Caixa com 5 Barras (Barra com 2,1ml)] 10061535 Preço por Metro Linear",Durafloor,472.19,9,2020
706,39100280,10087721,"Durafloor - Rodapé Clean 8cm Carvalho Hanover [Caixa com 5 Barras (Barra com 2,1ml)] 10087721 Preço por Metro Linear",Durafloor,230.79,11,2020
707,48375156,10086137,"Durafloor - Rodapé Clean 8cm Freijó Puro [Caixa com 5 Barras (Barra com 2,1ml)] 10086137 Preço por Metro Linear",Durafloor,92.29,3,2021
708,46902385,10095834,"Durafloor - Rodapé Clean 8cm Amendola Curacao/Córdoba [Caixa com 5 Barras (Barra com 2,1ml)] 10095834 Preço por Metro Linear",Durafloor,1363.64,2,2021
709,46905118,10095834,"Durafloor - Rodapé Clean 8cm Amendola Curacao/Córdoba [Caixa com 5 Barras (Barra com 2,1ml)] 10095834 Preço por Metro Linear",Durafloor,1363.64,2,2021
710,46748004,10087124,"Durafloor - Rodapé Fixo 6cm Carmel/Maceió/Lucerna [Caixa com 5 Barras (Barra com 2,1ml)] 10087124 Preço por Metro Linear",Durafloor,366.62,2,2021
711,33856642,10087108,"Durafloor - Rodapé Fixo 6cm Ferrara/Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10087108 Preço por Metro Linear",Durafloor,96.73,9,2020
712,34624542,10087108,"Durafloor - Rodapé Fixo 6cm Ferrara/Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10087108 Preço por Metro Linear",Durafloor,138.39,9,2020
713,38781035,10087108,"Durafloor - Rodapé Fixo 6cm Ferrara/Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10087108 Preço por Metro Linear",Durafloor,251.71,11,2020
714,39084325,10087108,"Durafloor - Rodapé Fixo 6cm Ferrara/Itapuã [Caixa com 5 Barras (Barra com 2,1ml)] 10087108 Preço por Metro Linear",Durafloor,322.17,11,2020
715,37545720,10087105,"Durafloor - Rodapé Fixo 6cm Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10087105 Preço por Metro Linear",Durafloor,175.06,11,2020
716,39750182,10087105,"Durafloor - Rodapé Fixo 6cm Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10087105 Preço por Metro Linear",Durafloor,167.79,11,2020
717,44609711,10087105,"Durafloor - Rodapé Fixo 6cm Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10087105 Preço por Metro Linear",Durafloor,504.0,1,2021
718,68761348,10087105,"Durafloor - Rodapé Fixo 6cm Álamo [Caixa com 5 Barras (Barra com 2,1ml)] 10087105 Preço por Metro Linear",Durafloor,1265.5,9,2021
719,39603670,10095832,"Durafloor - Rodapé Fixo 6cm Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095832 Preço por Metro Linear",Durafloor,285.24,11,2020
720,50948555,10095832,"Durafloor - Rodapé Fixo 6cm Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095832 Preço por Metro Linear",Durafloor,232.79,4,2021
721,55770785,10095832,"Durafloor - Rodapé Fixo 6cm Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095832 Preço por Metro Linear",Durafloor,232.79,5,2021
722,55956148,10095832,"Durafloor - Rodapé Fixo 6cm Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095832 Preço por Metro Linear",Durafloor,317.73,5,2021
723,56013310,10095832,"Durafloor - Rodapé Fixo 6cm Amêndola Curaçao [Caixa com 5 Barras (Barra com 2,1ml)] 10095832 Preço por Metro Linear",Durafloor,317.73,6,2021
724,46264703,10087102,"Durafloor - Rodapé Fixo 6cm Milão [Caixa com 5 Barras (Barra com 2,1ml)] 10087102 Preço por Metro Linear",Durafloor,251.69,2,2021
725,41255425,10086135,"Durafloor - Rodapé Fixo 6cm Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086135 Preço por Metro Linear",Durafloor,281.95,12,2020
726,46183034,10086135,"Durafloor - Rodapé Fixo 6cm Nogueira Cadiz [Caixa com 5 Barras (Barra com 2,1ml)] 10086135 Preço por Metro Linear",Durafloor,385.92,2,2021
727,34799014,10087675,"Durafloor - Rodapé Fixo 6cm Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10087675 Preço por Metro Linear",Durafloor,536.21,9,2020
728,37786872,10087675,"Durafloor - Rodapé Fixo 6cm Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10087675 Preço por Metro Linear",Durafloor,566.06,11,2020
729,37903638,10087675,"Durafloor - Rodapé Fixo 6cm Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10087675 Preço por Metro Linear",Durafloor,566.06,11,2020
730,45179708,10087675,"Durafloor - Rodapé Fixo 6cm Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10087675 Preço por Metro Linear",Durafloor,773.18,2,2021
731,44818437,10087675,"Durafloor - Rodapé Fixo 6cm Petrópolis [Caixa com 5 Barras (Barra com 2,1ml)] 10087675 Preço por Metro Linear",Durafloor,660.42,1,2021
732,37209455,10076201,"Durafloor - Rodapé 12cm Easy Y01-120(Barra 2,1m) [Caixa com 5 Barras (Barra com 2,1ml)] 10076201 Preço por Metro Linear",Durafloor,535.18,10,2020
733,46398023,10076201,"Durafloor - Rodapé 12cm Easy Y01-120(Barra 2,1m) [Caixa com 5 Barras (Barra com 2,1ml)] 10076201 Preço por Metro Linear",Durafloor,810.0,2,2021
734,31374349,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,791.76,8,2020
735,31488123,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,256.61,8,2020
736,32396023,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,367.25,8,2020
737,33009195,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,422.33,9,2020
738,33019200,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,422.33,9,2020
739,34295429,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,423.05,9,2020
740,34770358,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,298.11,9,2020
741,37274639,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,503.5,10,2020
742,37619046,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,775.66,11,2020
743,38545590,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,320.94,11,2020
744,39060287,10076140,"Durafloor - Rodapé 8cm Easy Y01-80(Barra 2,1m) [Caixa com 8 Barras (Barra com 2,1ml)] 10076140 Preço por Metro Linear",Durafloor,664.73,11,2020
745,36545019,10076208,"Durafloor - Rodapé 15cm Essencial E02-150 [Caixa com 4 Barras (Barra com 2,1ml)] 10076208 Preço por Metro Linear",Durafloor,125.92,10,2020
746,34225222,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,953.6,9,2020
747,37035538,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,374.85,10,2020
748,37101985,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,268.63,10,2020
749,37155854,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,796.32,10,2020
750,37901149,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,184.63,11,2020
751,38697421,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,657.91,11,2020
752,47050661,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,482.35,2,2021
753,47639471,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,484.66,3,2021
754,47662615,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,484.66,3,2021
755,38751447,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,447.34,11,2020
756,43647254,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,55.0,1,2021
757,43648620,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,178.5,1,2021
758,43650104,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,805.73,1,2021
759,45420394,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,11.99,2,2021
760,47023222,10076209,"Durafloor - Rodapé 10cm Essencial E03-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10076209 Preço por Metro Linear",Durafloor,482.35,2,2021
761,32061890,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,984.9,8,2020
762,36134357,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,327.35,10,2020
763,36170692,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,584.43,10,2020
764,36276636,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,54.56,10,2020
765,36482061,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,1410.02,10,2020
766,36569585,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,377.62,10,2020
767,44433482,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,438.5,1,2021
768,44434546,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,438.5,1,2021
769,36619806,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,125.87,10,2020
770,36619714,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,377.62,10,2020
771,39809296,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,605.56,11,2020
772,39871705,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,230.77,11,2020
773,41217933,10080767,"Durafloor - Rodapé 10cm Essencial E05-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080767 Preço por Metro Linear",Durafloor,877.0,12,2020
774,38743738,10080768,"Durafloor - Rodapé 15cm Essencial E05-150 [Caixa com 4 Barras (Barra com 2,1ml)] 10080768 Preço por Metro Linear",Durafloor,1007.56,11,2020
775,31395963,10080765,"Durafloor - Rodapé 5cm Essencial E05-50 [Caixa com 12 Barras (Barra com 2,1ml)] 10080765 Preço por Metro Linear",Durafloor,107.1,8,2020
776,33800035,10080770,"Durafloor - Rodapé 10cm Essencial E06-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080770 Preço por Metro Linear",Durafloor,503.5,9,2020
777,38984811,10080770,"Durafloor - Rodapé 10cm Essencial E06-100 [Caixa com 8 Barras (Barra com 2,1ml)] 10080770 Preço por Metro Linear",Durafloor,568.2,11,2020
778,37357025,40069114,"Durafloor - Rodapé 10cm Maxx M01 100 [Caixa com 10 Barras (Barra com 2,1ml)] 40069114 Preço por Metro Linear",Durafloor,638.23,10,2020
779,37391804,40069114,"Durafloor - Rodapé 10cm Maxx M01 100 [Caixa com 10 Barras (Barra com 2,1ml)] 40069114 Preço por Metro Linear",Durafloor,638.23,10,2020
780,37118953,40069116,"Durafloor - Rodapé 15cm Maxx M01 150 [Caixa com 8 Barras (Barra com 2,1ml)] 40069116 Preço por Metro Linear",Durafloor,1914.78,11,2020
781,37849395,40069116,"Durafloor - Rodapé 15cm Maxx M01 150 [Caixa com 8 Barras (Barra com 2,1ml)] 40069116 Preço por Metro Linear",Durafloor,1914.78,11,2020
782,44433482,40069111,"Durafloor - Rodapé 10cm Maxx M02 100 [Caixa com 10 Barras (Barra com 2,1ml)] 40069111 Preço por Metro Linear",Durafloor,195.24,1,2021
783,44434546,40069111,"Durafloor - Rodapé 10cm Maxx M02 100 [Caixa com 10 Barras (Barra com 2,1ml)] 40069111 Preço por Metro Linear",Durafloor,195.24,1,2021
784,31488123,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,198.32,8,2020
785,34609279,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,9.88,9,2020
786,34799014,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,536.0,9,2020
787,35863296,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,4.99,10,2020
788,35945648,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,251.6,10,2020
789,37209455,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,199.6,10,2020
790,68761348,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,753.6,9,2021
791,47636924,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,419.4,3,2021
792,49165754,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,179.8,3,2021
793,55770785,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,199.6,5,2021
794,55956148,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,279.6,5,2021
795,56013310,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,279.6,6,2021
796,44734192,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,831.2,1,2021
797,46255238,40069224,Durafloor - Manta Reciclada (Rolo com 20m²) 40069224 Preço por M²,Durafloor,474.0,2,2021
